sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2023-03-09T06:38:00.0,2023-03-09T15:06:00.0,2023-03-09,ENHANCED_CONFIRMED_FINAL,8100.0,15720.0,6540.0,120.0,0.0,False
2023-03-10T07:59:00.0,2023-03-10T15:50:00.0,2023-03-10,ENHANCED_CONFIRMED_FINAL,5280.0,15540.0,6000.0,1440.0,0.0,False
2023-03-11T05:35:00.0,2023-03-11T15:32:00.0,2023-03-11,ENHANCED_CONFIRMED,8760.0,17340.0,7980.0,1740.0,0.0,False
2023-03-12T07:43:00.0,2023-03-12T16:24:00.0,2023-03-12,ENHANCED_CONFIRMED,4020.0,21300.0,5460.0,480.0,0.0,False
2023-03-13T06:09:00.0,2023-03-13T12:08:00.0,2023-03-13,ENHANCED_CONFIRMED_FINAL,2160.0,15420.0,3600.0,360.0,0.0,False
2023-03-14T06:04:00.0,2023-03-14T15:39:00.0,2023-03-14,ENHANCED_CONFIRMED,5820.0,18300.0,8940.0,1440.0,0.0,False
2023-03-15T05:39:00.0,2023-03-15T10:42:00.0,2023-03-15,ENHANCED_CONFIRMED,1860.0,11460.0,4800.0,60.0,0.0,False
2023-03-16T03:37:00.0,2023-03-16T13:40:00.0,2023-03-16,ENHANCED_CONFIRMED_FINAL,6480.0,18780.0,10500.0,420.0,0.0,False
2023-03-17T05:01:00.0,2023-03-17T14:08:00.0,2023-03-17,ENHANCED_CONFIRMED_FINAL,2520.0,20100.0,10140.0,60.0,0.0,False
2023-03-18T05:47:00.0,2023-03-18T12:47:00.0,2023-03-18,ENHANCED_CONFIRMED_FINAL,3000.0,13920.0,8160.0,120.0,0.0,False
2023-03-19T06:35:00.0,2023-03-19T13:33:00.0,2023-03-19,ENHANCED_CONFIRMED,4680.0,12420.0,7740.0,240.0,0.0,False
2023-03-20T02:37:00.0,2023-03-20T13:56:00.0,2023-03-20,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-03-21T05:36:00.0,2023-03-21T12:56:00.0,2023-03-21,ENHANCED_CONFIRMED_FINAL,7500.0,13500.0,5400.0,0.0,0.0,False
2023-03-22T05:19:00.0,2023-03-22T13:46:00.0,2023-03-22,ENHANCED_CONFIRMED_FINAL,2820.0,18840.0,8160.0,600.0,0.0,False
2023-03-23T03:55:00.0,2023-03-23T14:16:00.0,2023-03-23,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-03-24T05:02:00.0,2023-03-24T13:00:00.0,2023-03-24,ENHANCED_CONFIRMED_FINAL,4680.0,16200.0,6960.0,840.0,0.0,False
2023-03-25T05:35:00.0,2023-03-25T13:14:00.0,2023-03-25,ENHANCED_CONFIRMED_FINAL,5100.0,16440.0,5100.0,900.0,0.0,False
2023-03-26T06:35:00.0,2023-03-26T12:48:00.0,2023-03-26,ENHANCED_CONFIRMED_FINAL,4200.0,12420.0,5700.0,60.0,0.0,False
2023-03-27T03:30:00.0,2023-03-27T13:39:00.0,2023-03-27,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-03-28T05:18:00.0,2023-03-28T13:17:00.0,2023-03-28,ENHANCED_CONFIRMED_FINAL,2880.0,16560.0,9240.0,60.0,0.0,False
2023-03-29T06:01:00.0,2023-03-29T14:10:00.0,2023-03-29,ENHANCED_CONFIRMED_FINAL,6660.0,13980.0,8580.0,120.0,0.0,False
2023-03-30T05:25:00.0,2023-03-30T12:57:00.0,2023-03-30,ENHANCED_CONFIRMED,3720.0,16680.0,6660.0,60.0,0.0,False
2023-03-31T03:30:00.0,2023-03-31T11:54:00.0,2023-03-31,ENHANCED_CONFIRMED,5400.0,17400.0,6900.0,540.0,0.0,False
2023-04-01T04:00:00.0,2023-04-01T12:00:00.0,2023-04-01,UNCONFIRMED,,,,,,False
2023-04-02T04:00:00.0,2023-04-02T12:00:00.0,2023-04-02,UNCONFIRMED,,,,,,False
2023-04-03T03:32:00.0,2023-04-03T15:31:00.0,2023-04-03,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-04T02:31:00.0,2023-04-04T12:32:00.0,2023-04-04,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-05T02:57:00.0,2023-04-05T11:16:00.0,2023-04-05,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-06T02:57:00.0,2023-04-06T12:16:00.0,2023-04-06,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-07T04:00:00.0,2023-04-07T12:00:00.0,2023-04-07,UNCONFIRMED,,,,,,False
2023-04-08T04:00:00.0,2023-04-08T12:00:00.0,2023-04-08,UNCONFIRMED,,,,,,False
2023-04-09T05:10:00.0,2023-04-09T14:08:00.0,2023-04-09,ENHANCED_CONFIRMED,6120.0,17820.0,7620.0,720.0,0.0,False
2023-04-10T03:48:00.0,2023-04-10T14:16:00.0,2023-04-10,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-11T02:31:00.0,2023-04-11T12:00:00.0,2023-04-11,AUTO_CONFIRMED_FINAL,20340.0,12660.0,,1140.0,0.0,False
2023-04-12T02:47:00.0,2023-04-12T14:16:00.0,2023-04-12,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-13T05:40:00.0,2023-04-13T12:29:00.0,2023-04-13,ENHANCED_CONFIRMED_FINAL,5280.0,13620.0,5580.0,60.0,0.0,False
2023-04-14T04:00:00.0,2023-04-14T12:00:00.0,2023-04-14,UNCONFIRMED,,,,,,False
2023-04-15T04:00:00.0,2023-04-15T12:00:00.0,2023-04-15,UNCONFIRMED,,,,,,False
2023-04-16T05:28:00.0,2023-04-16T13:28:00.0,2023-04-16,ENHANCED_CONFIRMED,5280.0,16380.0,7140.0,0.0,0.0,False
2023-04-17T04:00:00.0,2023-04-17T12:00:00.0,2023-04-17,UNCONFIRMED,,,,,,False
2023-04-18T04:00:00.0,2023-04-18T12:00:00.0,2023-04-18,UNCONFIRMED,,,,,,False
2023-04-19T04:00:00.0,2023-04-19T12:00:00.0,2023-04-19,UNCONFIRMED,,,,,,False
2023-04-20T04:00:00.0,2023-04-20T12:00:00.0,2023-04-20,UNCONFIRMED,,,,,,False
2023-04-21T10:09:00.0,2023-04-21T14:18:00.0,2023-04-21,ENHANCED_CONFIRMED_FINAL,5760.0,6960.0,1680.0,540.0,0.0,False
2023-04-22T04:21:00.0,2023-04-22T11:22:00.0,2023-04-22,ENHANCED_CONFIRMED,3480.0,13260.0,8520.0,0.0,0.0,False
2023-04-23T03:42:00.0,2023-04-23T12:30:00.0,2023-04-23,ENHANCED_CONFIRMED_FINAL,1980.0,17880.0,11640.0,180.0,0.0,False
2023-04-24T02:41:00.0,2023-04-24T12:31:00.0,2023-04-24,ENHANCED_CONFIRMED,5340.0,19380.0,9060.0,1620.0,0.0,False
2023-04-25T04:41:00.0,2023-04-25T13:36:00.0,2023-04-25,ENHANCED_CONFIRMED_FINAL,3780.0,18300.0,9900.0,120.0,0.0,False
2023-04-26T08:26:00.0,2023-04-26T13:48:00.0,2023-04-26,ENHANCED_CONFIRMED,4680.0,10320.0,4260.0,60.0,0.0,False
2023-04-27T02:52:00.0,2023-04-27T09:31:00.0,2023-04-27,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-28T02:42:00.0,2023-04-28T14:06:00.0,2023-04-28,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-29T02:52:00.0,2023-04-29T10:01:00.0,2023-04-29,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-04-30T04:00:00.0,2023-04-30T12:00:00.0,2023-04-30,UNCONFIRMED,,,,,,False
2023-05-01T04:00:00.0,2023-05-01T12:00:00.0,2023-05-01,UNCONFIRMED,,,,,,False
2023-05-02T04:00:00.0,2023-05-02T12:00:00.0,2023-05-02,UNCONFIRMED,,,,,,False
2023-05-03T04:00:00.0,2023-05-03T12:00:00.0,2023-05-03,UNCONFIRMED,,,,,,False
2023-05-04T04:00:00.0,2023-05-04T12:00:00.0,2023-05-04,UNCONFIRMED,,,,,,False
2023-05-05T03:38:00.0,2023-05-05T15:31:00.0,2023-05-05,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2023-05-10T04:00:00.0,2023-05-10T12:00:00.0,2023-05-10,UNCONFIRMED,,,,,,False
2023-05-11T04:00:00.0,2023-05-11T12:00:00.0,2023-05-11,UNCONFIRMED,,,,,,False
2023-05-12T04:00:00.0,2023-05-12T12:00:00.0,2023-05-12,UNCONFIRMED,,,,,,False
2023-05-13T04:00:00.0,2023-05-13T12:00:00.0,2023-05-13,UNCONFIRMED,,,,,,False
2023-05-14T04:00:00.0,2023-05-14T12:00:00.0,2023-05-14,UNCONFIRMED,,,,,,False
2023-05-15T04:00:00.0,2023-05-15T12:00:00.0,2023-05-15,UNCONFIRMED,,,,,,False
2023-05-16T04:00:00.0,2023-05-16T12:00:00.0,2023-05-16,UNCONFIRMED,,,,,,False
2023-05-17T03:30:00.0,2023-05-17T12:59:00.0,2023-05-17,ENHANCED_CONFIRMED,1080.0,24420.0,8460.0,180.0,0.0,False
2023-05-18T05:40:00.0,2023-05-18T14:01:00.0,2023-05-18,ENHANCED_CONFIRMED_FINAL,3600.0,16140.0,10080.0,240.0,0.0,False
2023-05-19T04:22:00.0,2023-05-19T13:23:00.0,2023-05-19,ENHANCED_CONFIRMED,2280.0,21120.0,8220.0,840.0,0.0,False
2022-08-18T03:00:00.0,2022-08-18T11:00:00.0,2022-08-18,UNCONFIRMED,,,,,,False
2022-08-19T06:08:00.0,2022-08-19T11:13:00.0,2022-08-19,ENHANCED_CONFIRMED,3480.0,11580.0,2940.0,300.0,0.0,False
2022-08-20T06:13:00.0,2022-08-20T15:12:00.0,2022-08-20,ENHANCED_CONFIRMED,4680.0,17640.0,9660.0,360.0,0.0,False
2022-08-21T05:10:00.0,2022-08-21T11:30:00.0,2022-08-21,ENHANCED_CONFIRMED,5520.0,12780.0,4380.0,120.0,0.0,False
2022-08-22T06:09:00.0,2022-08-22T13:29:00.0,2022-08-22,ENHANCED_CONFIRMED,4920.0,14220.0,7140.0,120.0,0.0,False
2022-08-23T07:12:00.0,2022-08-23T13:33:00.0,2022-08-23,ENHANCED_CONFIRMED,5460.0,13620.0,3300.0,480.0,0.0,False
2022-08-24T04:33:00.0,2022-08-24T12:42:00.0,2022-08-24,ENHANCED_CONFIRMED,4860.0,17640.0,6480.0,360.0,0.0,False
2022-08-25T05:24:00.0,2022-08-25T12:09:00.0,2022-08-25,ENHANCED_CONFIRMED,7500.0,11700.0,5040.0,60.0,0.0,False
2022-08-26T06:16:00.0,2022-08-26T11:45:00.0,2022-08-26,ENHANCED_CONFIRMED,5340.0,7680.0,6540.0,180.0,0.0,False
2022-08-27T06:57:00.0,2022-08-27T14:48:00.0,2022-08-27,ENHANCED_CONFIRMED,4680.0,15120.0,8280.0,180.0,0.0,False
2022-08-28T06:26:00.0,2022-08-28T13:13:00.0,2022-08-28,ENHANCED_CONFIRMED,4740.0,15360.0,4140.0,180.0,0.0,False
2022-08-29T05:31:00.0,2022-08-29T11:42:00.0,2022-08-29,ENHANCED_CONFIRMED,8100.0,9300.0,4800.0,60.0,0.0,False
2022-08-30T04:11:00.0,2022-08-30T12:45:00.0,2022-08-30,OFF_WRIST,0.0,0.0,,0.0,0.0,False
2022-08-31T03:45:00.0,2022-08-31T12:54:00.0,2022-08-31,ENHANCED_CONFIRMED,2100.0,19380.0,9900.0,1560.0,0.0,False
2022-09-01T06:05:00.0,2022-09-01T13:16:00.0,2022-09-01,ENHANCED_CONFIRMED,6240.0,16020.0,3600.0,0.0,0.0,False
2022-09-02T04:54:00.0,2022-09-02T11:57:00.0,2022-09-02,ENHANCED_CONFIRMED,2100.0,15120.0,7800.0,360.0,0.0,False
2022-09-03T04:13:00.0,2022-09-03T13:43:00.0,2022-09-03,ENHANCED_CONFIRMED,3300.0,18540.0,12120.0,240.0,0.0,False
2022-09-04T06:03:00.0,2022-09-04T12:59:00.0,2022-09-04,ENHANCED_CONFIRMED,2160.0,16800.0,5040.0,960.0,0.0,False
2022-09-05T05:53:00.0,2022-09-05T13:28:00.0,2022-09-05,ENHANCED_CONFIRMED,4320.0,14580.0,8100.0,300.0,0.0,False
2022-09-06T05:47:00.0,2022-09-06T10:35:00.0,2022-09-06,ENHANCED_CONFIRMED,5100.0,7860.0,4260.0,60.0,0.0,False
2022-09-07T04:34:00.0,2022-09-07T12:15:00.0,2022-09-07,ENHANCED_CONFIRMED,4500.0,16620.0,6060.0,480.0,0.0,False
2022-09-08T07:09:00.0,2022-09-08T13:24:00.0,2022-09-08,ENHANCED_CONFIRMED,4440.0,10980.0,6600.0,480.0,0.0,False
2022-09-09T04:10:00.0,2022-09-09T11:55:00.0,2022-09-09,ENHANCED_CONFIRMED,7140.0,14940.0,5760.0,60.0,0.0,False
2022-09-10T09:22:00.0,2022-09-10T14:55:00.0,2022-09-10,ENHANCED_CONFIRMED,4320.0,10860.0,3240.0,1560.0,0.0,False
2022-09-11T06:18:00.0,2022-09-11T14:42:00.0,2022-09-11,ENHANCED_CONFIRMED,6240.0,16140.0,7680.0,180.0,0.0,False
2022-09-12T06:23:00.0,2022-09-12T13:08:00.0,2022-09-12,ENHANCED_CONFIRMED,4620.0,13620.0,6060.0,0.0,0.0,False
2022-09-13T06:17:00.0,2022-09-13T13:34:00.0,2022-09-13,ENHANCED_CONFIRMED,6420.0,13380.0,5880.0,540.0,0.0,False
2022-09-14T06:25:00.0,2022-09-14T12:15:00.0,2022-09-14,ENHANCED_CONFIRMED,7200.0,10260.0,3480.0,60.0,0.0,False
2022-09-15T06:01:00.0,2022-09-15T12:36:00.0,2022-09-15,ENHANCED_CONFIRMED,4140.0,14160.0,5400.0,0.0,0.0,False
2022-09-16T07:16:00.0,2022-09-16T11:56:00.0,2022-09-16,ENHANCED_CONFIRMED,4920.0,9840.0,1980.0,60.0,0.0,False
2022-09-17T05:07:00.0,2022-09-17T14:49:00.0,2022-09-17,ENHANCED_CONFIRMED,5700.0,18240.0,10320.0,660.0,0.0,False
2022-09-18T04:14:00.0,2022-09-18T13:42:00.0,2022-09-18,ENHANCED_CONFIRMED,4680.0,20100.0,9000.0,300.0,0.0,False
2022-09-19T04:01:00.0,2022-09-19T12:58:00.0,2022-09-19,ENHANCED_CONFIRMED,1380.0,21960.0,7080.0,1800.0,0.0,False
2022-09-20T04:48:00.0,2022-09-20T12:28:00.0,2022-09-20,ENHANCED_CONFIRMED,2940.0,16980.0,7620.0,60.0,0.0,False
2022-09-21T08:26:00.0,2022-09-21T12:19:00.0,2022-09-21,ENHANCED_CONFIRMED,0.0,10200.0,3720.0,60.0,0.0,False
2022-09-22T05:47:00.0,2022-09-22T12:35:00.0,2022-09-22,ENHANCED_CONFIRMED,6420.0,12060.0,6000.0,0.0,0.0,False
2022-09-23T05:00:00.0,2022-09-23T12:01:00.0,2022-09-23,ENHANCED_CONFIRMED,2820.0,17820.0,3840.0,780.0,0.0,False
2022-09-24T06:17:00.0,2022-09-24T14:05:00.0,2022-09-24,ENHANCED_CONFIRMED,6180.0,15780.0,6000.0,120.0,0.0,False
2022-09-25T04:57:00.0,2022-09-25T13:19:00.0,2022-09-25,ENHANCED_CONFIRMED,3720.0,18480.0,7740.0,180.0,0.0,False
2022-09-26T06:57:00.0,2022-09-26T11:15:00.0,2022-09-26,ENHANCED_CONFIRMED,6720.0,6300.0,2460.0,0.0,0.0,False
2022-09-27T05:17:00.0,2022-09-27T12:36:00.0,2022-09-27,ENHANCED_CONFIRMED,4380.0,17520.0,4200.0,240.0,0.0,False
2022-09-28T04:26:00.0,2022-09-28T11:56:00.0,2022-09-28,ENHANCED_CONFIRMED,3600.0,18060.0,5160.0,180.0,0.0,False
2022-09-29T06:39:00.0,2022-09-29T12:54:00.0,2022-09-29,ENHANCED_CONFIRMED,4680.0,12660.0,5160.0,0.0,0.0,False
2022-09-30T05:08:00.0,2022-09-30T12:02:00.0,2022-09-30,ENHANCED_CONFIRMED,6540.0,12600.0,5640.0,60.0,0.0,False
2022-10-01T03:26:00.0,2022-10-01T11:53:00.0,2022-10-01,ENHANCED_CONFIRMED,960.0,21180.0,7680.0,600.0,0.0,False
2022-10-02T05:21:00.0,2022-10-02T14:31:00.0,2022-10-02,ENHANCED_CONFIRMED,4320.0,17100.0,11160.0,420.0,0.0,False
2022-10-03T04:07:00.0,2022-10-03T12:36:00.0,2022-10-03,ENHANCED_CONFIRMED,2040.0,17940.0,10020.0,540.0,0.0,False
2022-10-04T05:41:00.0,2022-10-04T12:30:00.0,2022-10-04,ENHANCED_CONFIRMED,5040.0,15660.0,3540.0,300.0,0.0,False
2022-10-05T04:36:00.0,2022-10-05T13:12:00.0,2022-10-05,ENHANCED_CONFIRMED,4440.0,16800.0,9240.0,480.0,0.0,False
2022-10-06T06:53:00.0,2022-10-06T11:55:00.0,2022-10-06,ENHANCED_CONFIRMED,6600.0,6840.0,4620.0,60.0,0.0,False
2022-10-07T03:45:00.0,2022-10-07T11:55:00.0,2022-10-07,ENHANCED_CONFIRMED,1680.0,18960.0,8160.0,600.0,0.0,False
2022-10-08T07:37:00.0,2022-10-08T15:19:00.0,2022-10-08,ENHANCED_CONFIRMED,4860.0,14340.0,8400.0,120.0,0.0,False
2022-10-09T06:27:00.0,2022-10-09T12:16:00.0,2022-10-09,ENHANCED_CONFIRMED,3180.0,10140.0,7500.0,120.0,0.0,False
2022-10-10T06:09:00.0,2022-10-10T13:13:00.0,2022-10-10,ENHANCED_CONFIRMED,2580.0,18180.0,4680.0,0.0,0.0,False
2022-10-11T04:10:00.0,2022-10-11T11:10:00.0,2022-10-11,ENHANCED_CONFIRMED,6360.0,13260.0,5460.0,120.0,0.0,False
2022-10-12T05:10:00.0,2022-10-12T12:23:00.0,2022-10-12,ENHANCED_CONFIRMED,7320.0,12180.0,5880.0,600.0,0.0,False
2022-10-13T05:44:00.0,2022-10-13T13:07:00.0,2022-10-13,ENHANCED_CONFIRMED,3720.0,15480.0,7200.0,180.0,0.0,False
2022-10-14T06:03:00.0,2022-10-14T11:54:00.0,2022-10-14,ENHANCED_CONFIRMED,5040.0,9780.0,6120.0,120.0,0.0,False
2022-10-15T08:09:00.0,2022-10-15T12:45:00.0,2022-10-15,ENHANCED_CONFIRMED,6300.0,8100.0,2160.0,0.0,0.0,False
2022-10-16T04:58:00.0,2022-10-16T14:45:00.0,2022-10-16,ENHANCED_CONFIRMED,5580.0,19920.0,9360.0,360.0,0.0,False
2022-10-17T05:42:00.0,2022-10-17T12:35:00.0,2022-10-17,ENHANCED_CONFIRMED,4740.0,13140.0,6540.0,360.0,0.0,False
2022-10-18T05:44:00.0,2022-10-18T12:11:00.0,2022-10-18,ENHANCED_CONFIRMED,5100.0,11520.0,6540.0,60.0,0.0,False
2022-10-19T05:12:00.0,2022-10-19T12:15:00.0,2022-10-19,ENHANCED_CONFIRMED,7260.0,11340.0,6780.0,0.0,0.0,False
2022-10-20T05:15:00.0,2022-10-20T11:58:00.0,2022-10-20,ENHANCED_CONFIRMED,2940.0,12660.0,8520.0,60.0,0.0,False
2022-10-21T06:26:00.0,2022-10-21T11:58:00.0,2022-10-21,ENHANCED_CONFIRMED,7200.0,8220.0,4500.0,0.0,0.0,False
2022-10-22T05:23:00.0,2022-10-22T12:00:00.0,2022-10-22,ENHANCED_CONFIRMED,4320.0,12480.0,6960.0,60.0,0.0,False
2022-10-23T06:40:00.0,2022-10-23T13:06:00.0,2022-10-23,ENHANCED_CONFIRMED,3660.0,13680.0,5820.0,0.0,0.0,False
2022-10-24T05:17:00.0,2022-10-24T12:49:00.0,2022-10-24,ENHANCED_CONFIRMED,4800.0,13560.0,8760.0,0.0,0.0,False
2022-10-25T05:59:00.0,2022-10-25T12:16:00.0,2022-10-25,ENHANCED_CONFIRMED,4320.0,11040.0,7080.0,180.0,0.0,False
2022-10-26T05:44:00.0,2022-10-26T12:50:00.0,2022-10-26,ENHANCED_CONFIRMED,2340.0,15360.0,7740.0,120.0,0.0,False
2022-10-27T05:52:00.0,2022-10-27T12:59:00.0,2022-10-27,ENHANCED_CONFIRMED,5280.0,14340.0,5400.0,600.0,0.0,False
2022-10-28T06:46:00.0,2022-10-28T12:02:00.0,2022-10-28,ENHANCED_CONFIRMED,4500.0,8700.0,5760.0,0.0,0.0,False
2022-10-29T05:29:00.0,2022-10-29T15:40:00.0,2022-10-29,ENHANCED_CONFIRMED,5040.0,23340.0,7500.0,780.0,0.0,False
2022-10-30T03:37:00.0,2022-10-30T14:38:00.0,2022-10-30,ENHANCED_CONFIRMED,6060.0,21780.0,10920.0,900.0,0.0,False
2022-10-31T04:12:00.0,2022-10-31T12:56:00.0,2022-10-31,ENHANCED_CONFIRMED,1920.0,21900.0,7500.0,120.0,0.0,False
